MAC_Address,Time,Building
005A26,2015-09-25 00:06:36,Hetzel
000E33,2015-09-25 00:06:38,Craft
0063CD,2015-09-25 00:06:39,Mills
0017E1,2015-09-25 00:06:39,Scott
001FB9,2015-09-25 00:06:40,Williamson
0011F4,2015-09-25 00:06:41,Babcock
003E54,2015-09-25 00:06:41,Stillings
000A0B,2015-09-25 00:06:41,Hitchcock
0031D6,2015-09-25 00:06:41,Kingsbury
004C9C,2015-09-25 00:06:41,Stillings
004B59,2015-09-25 00:06:42,Parsons
000A8E,2015-09-25 00:06:44,Christensen
0028A9,2015-09-25 00:06:45,Hetzel
001FC0,2015-09-25 00:06:45,Randall
0028A9,2015-09-25 00:06:45,Fairchild
000E3C,2015-09-25 00:06:45,Gables Building B
002D9D,2015-09-25 00:06:47,Alexander
00156F,2015-09-25 00:06:47,Haaland
0009A7,2015-09-25 00:06:47,Stillings
002EF9,2015-09-25 00:06:47,Thompson
000055,2015-09-25 00:06:47,Thompson
00249C,2015-09-25 00:06:47,Stoke
001430,2015-09-25 00:06:52,Gables Building A
000297,2015-09-25 00:06:55,Christensen
002D9D,2015-09-25 00:06:56,Hetzel
005C35,2015-09-25 00:06:57,Stoke
0012FA,2015-09-25 00:06:57,Mills
003A81,2015-09-25 00:06:57,Scott
004CA0,2015-09-25 00:06:57,Christensen
0007FF,2015-09-25 00:06:58,Randall
0004E9,2015-09-25 00:06:59,New Hampshire
000A07,2015-09-25 00:06:59,Parsons
0002AC,2015-09-25 00:06:59,McConnell
001425,2015-09-25 00:06:59,Gables Building C
001213,2015-09-25 00:07:01,Peterson
0028A9,2015-09-25 00:07:01,Engelhardt
0011F4,2015-09-25 00:07:02,Hubbard
0012A0,2015-09-25 00:07:02,Eaton House
0007B2,2015-09-25 00:07:02,McConnell
000256,2015-09-25 00:07:02,Stillings
00193F,2015-09-25 00:07:02,Stillings
000E21,2015-09-25 00:07:02,Philbrook
000E74,2015-09-25 00:07:02,Thompson
0008FC,2015-09-25 00:07:03,Philbrook
000E0D,2015-09-25 00:07:04,Stillings
001108,2015-09-25 00:07:04,Stillings
00091E,2015-09-25 00:07:05,Gibbs
00069B,2015-09-25 00:07:05,Peterson
00035E,2015-09-25 00:07:05,Kingsbury
004F62,2015-09-25 00:07:06,Babcock
0009BE,2015-09-25 00:07:06,Hitchcock
003C09,2015-09-25 00:07:07,Lord
0015EE,2015-09-25 00:07:08,Gables Building A
001F0A,2015-09-25 00:07:08,Holloway Commons
001AFB,2015-09-25 00:07:08,Craft
00083C,2015-09-25 00:07:08,Stillings
0022BE,2015-09-25 00:07:09,Gables South
0062A1,2015-09-25 00:07:10,Gables Building A
000D0B,2015-09-25 00:07:11,McConnell
002AB3,2015-09-25 00:07:11,Pettee
000669,2015-09-25 00:07:11,Philbrook
002D48,2015-09-25 00:07:11,Stoke
00083C,2015-09-25 00:07:11,Craft
001CA3,2015-09-25 00:07:11,Haaland
0007A8,2015-09-25 00:07:12,Memorial Union
0012FA,2015-09-25 00:07:12,Devine
00232D,2015-09-25 00:07:12,Gables South
004CBF,2015-09-25 00:07:12,Stoke
001AED,2015-09-25 00:07:14,Congreve
000DFF,2015-09-25 00:07:15,Williamson
001FC0,2015-09-25 00:07:15,Hunter
0012E4,2015-09-25 00:07:15,Gables Building B
002555,2015-09-25 00:07:19,Stoke
001F52,2015-09-25 00:07:19,Lord
0005BB,2015-09-25 00:07:20,Christensen
002CD4,2015-09-25 00:07:20,McLaughlin
0015EE,2015-09-25 00:07:22,Gables Building B
002358,2015-09-25 00:07:22,Devine
0028A9,2015-09-25 00:07:22,Devine
000E9A,2015-09-25 00:07:23,Gables North
000FB3,2015-09-25 00:07:23,Williamson
005B22,2015-09-25 00:07:23,Williamson
0015C5,2015-09-25 00:07:24,Stoke
0012FA,2015-09-25 00:07:24,Randall
000AD2,2015-09-25 00:07:25,Williamson
002A75,2015-09-25 00:07:26,McConnell
000890,2015-09-25 00:07:26,DeMeritt
0002F3,2015-09-25 00:07:26,Stillings
003713,2015-09-25 00:07:26,Stillings
003C7D,2015-09-25 00:07:26,Holloway Commons
001DB1,2015-09-25 00:07:26,Fairchild
0062C5,2015-09-25 00:07:26,McConnell
00016C,2015-09-25 00:07:27,Gables Building B
002588,2015-09-25 00:07:27,Congreve
003576,2015-09-25 00:07:27,Handler
00535B,2015-09-25 00:07:28,Woodside
00249C,2015-09-25 00:07:28,Paul
001912,2015-09-25 00:07:29,Woodside
0014F7,2015-09-25 00:07:29,Thompson
000778,2015-09-25 00:07:29,Paul
0009B4,2015-09-25 00:07:29,Philbrook
0068D8,2015-09-25 00:07:32,Randall
003709,2015-09-25 00:07:35,Mills
001186,2015-09-25 00:07:38,Gables South
000A0B,2015-09-25 00:07:38,Hunter
0003AF,2015-09-25 00:07:41,Fairchild
000039,2015-09-25 00:07:41,Sawyer
000CA5,2015-09-25 00:07:41,Williamson
000DFC,2015-09-25 00:07:41,Lord
0058C8,2015-09-25 00:07:41,Scott
002093,2015-09-25 00:07:41,Stoke
000D30,2015-09-25 00:07:44,Christensen
000C71,2015-09-25 00:07:44,Stoke
0003A1,2015-09-25 00:07:44,Handler
001FA0,2015-09-25 00:07:44,Williamson
00091E,2015-09-25 00:07:44,Hitchcock
000AD2,2015-09-25 00:07:45,Hall House
00091E,2015-09-25 00:07:45,Devine
0064FB,2015-09-25 00:07:45,Stoke
0007FF,2015-09-25 00:07:45,Devine
003B1C,2015-09-25 00:07:45,Sawyer
000DBF,2015-09-25 00:07:46,Williamson
0052CE,2015-09-25 00:07:48,Stoke
001FB9,2015-09-25 00:07:49,Christensen
00631F,2015-09-25 00:07:49,Randall
002F2F,2015-09-25 00:07:50,Mills
003091,2015-09-25 00:07:50,Zais
003F16,2015-09-25 00:07:50,Philbrook
000164,2015-09-25 00:07:50,Pettee
00130B,2015-09-25 00:07:54,Mills
00631F,2015-09-25 00:07:55,Devine
000AD2,2015-09-25 00:07:55,Williamson
000338,2015-09-25 00:07:56,Williamson
001D9C,2015-09-25 00:07:56,Gables Building B
000AD2,2015-09-25 00:07:56,Hall House
000910,2015-09-25 00:07:56,Alexander
001108,2015-09-25 00:07:57,Christensen
0026C1,2015-09-25 00:07:57,Stoke
00521A,2015-09-25 00:07:57,Christensen
00A4D2,2015-09-25 00:07:57,Gables North
005972,2015-09-25 00:07:57,Stoke
0012E7,2015-09-25 00:07:58,Peterson
0007B0,2015-09-25 00:08:01,Hubbard
0013C0,2015-09-25 00:08:01,Gables Building B
00629F,2015-09-25 00:08:01,Hetzel
003A23,2015-09-25 00:08:02,Mills
0005C6,2015-09-25 00:08:03,Mills
0016B1,2015-09-25 00:08:04,Christensen
004C9C,2015-09-25 00:08:04,Stoke
00156F,2015-09-25 00:08:08,Eaton House
00016C,2015-09-25 00:08:09,Gables Building C
00023F,2015-09-25 00:08:09,Gables Building B
000DFB,2015-09-25 00:08:10,Stoke
001B62,2015-09-25 00:08:14,Philbrook
0012FA,2015-09-25 00:08:14,Devine
0014E9,2015-09-25 00:08:15,Philbrook
000A87,2015-09-25 00:08:15,Mills
002232,2015-09-25 00:08:16,Gables South
009B4D,2015-09-25 00:08:16,Stoke
00210E,2015-09-25 00:08:17,Kingsbury
004F1B,2015-09-25 00:08:17,Philbrook
0012E7,2015-09-25 00:08:17,Handler
002893,2015-09-25 00:08:17,Devine
005001,2015-09-25 00:08:17,Philbrook
0004ED,2015-09-25 00:08:17,Kingsbury
00193F,2015-09-25 00:08:17,Craft
003189,2015-09-25 00:08:20,Adams Tower
001238,2015-09-25 00:08:20,Hitchcock
000F42,2015-09-25 00:08:20,Stillings
003A80,2015-09-25 00:08:22,Parsons
002DFD,2015-09-25 00:08:22,Paul
00046D,2015-09-25 00:08:22,McConnell
006304,2015-09-25 00:08:22,Horton
00068F,2015-09-25 00:08:23,Spaulding
0011F4,2015-09-25 00:08:23,Christensen
0053E3,2015-09-25 00:08:23,Mills
0012FA,2015-09-25 00:08:23,Handler
000297,2015-09-25 00:08:24,Williamson
0003AF,2015-09-25 00:08:25,Hetzel
0003AF,2015-09-25 00:08:25,Fairchild
004D2A,2015-09-25 00:08:25,Hubbard
00082A,2015-09-25 00:08:25,Randall
000DC4,2015-09-25 00:08:27,Lord
003058,2015-09-25 00:08:27,Gables Building C
0021A8,2015-09-25 00:08:27,Stoke
00179C,2015-09-25 00:08:28,Scott
00083C,2015-09-25 00:08:28,Stillings
0064B0,2015-09-25 00:08:29,Paul
006385,2015-09-25 00:08:31,Sawyer
0012C0,2015-09-25 00:08:31,Gables South
002A26,2015-09-25 00:08:32,Williamson
001A08,2015-09-25 00:08:34,Engelhardt
000142,2015-09-25 00:08:35,Philbrook
000EB2,2015-09-25 00:08:36,Hetzel
00083F,2015-09-25 00:08:36,Scott
000036,2015-09-25 00:08:37,Philbrook
000263,2015-09-25 00:08:38,Philbrook
002436,2015-09-25 00:08:38,Parsons
000C0E,2015-09-25 00:08:38,Stillings
00040D,2015-09-25 00:08:38,Murkland
00210E,2015-09-25 00:08:38,Gibbs
00075D,2015-09-25 00:08:39,Stillings
000DC4,2015-09-25 00:08:40,Jessie Doe
0014F7,2015-09-25 00:08:41,Smith
0035F7,2015-09-25 00:08:41,Murkland
000055,2015-09-25 00:08:41,New Hampshire
0004ED,2015-09-25 00:08:42,Service Building
004C6D,2015-09-25 00:08:44,Stoke
002091,2015-09-25 00:08:44,Craft
001096,2015-09-25 00:08:44,Pettee
002EA8,2015-09-25 00:08:44,Devine
0004DB,2015-09-25 00:08:45,Memorial Union
00156F,2015-09-25 00:08:45,Hall House
0032CA,2015-09-25 00:08:47,Philbrook
000FA4,2015-09-25 00:08:47,Memorial Union
001F74,2015-09-25 00:08:49,Paul
000E3C,2015-09-25 00:08:49,Gables South
005439,2015-09-25 00:08:49,Memorial Union
0003B0,2015-09-25 00:08:49,Mills
0002F0,2015-09-25 00:08:50,Gables North
000FAF,2015-09-25 00:08:50,Devine
002FF1,2015-09-25 00:08:51,Stoke
001491,2015-09-25 00:08:52,Handler
001030,2015-09-25 00:08:54,Gibbs
002F54,2015-09-25 00:08:54,Gables Building B
000582,2015-09-25 00:08:54,Gables Building C
001096,2015-09-25 00:08:55,Stoke
0052AF,2015-09-25 00:08:55,Fairchild
005145,2015-09-25 00:08:55,Stoke
0015B0,2015-09-25 00:08:55,Gables Building A
0000A4,2015-09-25 00:08:56,Gables Building A
0014AA,2015-09-25 00:08:56,Thompson
001B0F,2015-09-25 00:08:56,Paul
005A6C,2015-09-25 00:08:56,Philbrook
002436,2015-09-25 00:08:56,Kingsbury
00393E,2015-09-25 00:08:56,Philbrook
001DB1,2015-09-25 00:08:57,Hetzel
00016C,2015-09-25 00:08:57,Gables Building B
0051F8,2015-09-25 00:08:57,Gables North
003694,2015-09-25 00:08:58,Kingsbury
005065,2015-09-25 00:08:58,Mills
00210E,2015-09-25 00:08:58,Kingsbury
0006BD,2015-09-25 00:08:58,Christensen
0004ED,2015-09-25 00:08:58,Kingsbury
0006FE,2015-09-25 00:08:59,Paul
0003AF,2015-09-25 00:08:59,Hetzel
0016C5,2015-09-25 00:08:59,Philbrook
00169E,2015-09-25 00:09:00,Jessie Doe
002DB0,2015-09-25 00:09:02,Memorial Union
00046D,2015-09-25 00:09:02,Parsons
00193F,2015-09-25 00:09:02,Paul
004298,2015-09-25 00:09:03,Hetzel
004342,2015-09-25 00:09:03,Stoke
0006FE,2015-09-25 00:09:04,Craft
00016C,2015-09-25 00:09:05,Gables Building C
000DD9,2015-09-25 00:09:05,Lord
001510,2015-09-25 00:09:05,Williamson
000910,2015-09-25 00:09:05,Hunter
0012A0,2015-09-25 00:09:05,Haaland
007B99,2015-09-25 00:09:07,Fairchild
0002F0,2015-09-25 00:09:07,Gables Building B
004EC7,2015-09-25 00:09:07,Gables South
001464,2015-09-25 00:09:07,Stoke
0028EC,2015-09-25 00:09:08,Gables South
001491,2015-09-25 00:09:11,Peterson
002F1D,2015-09-25 00:09:11,Philbrook
00143A,2015-09-25 00:09:11,Stillings
001F40,2015-09-25 00:09:11,Memorial Union
0006FE,2015-09-25 00:09:11,Paul
004B59,2015-09-25 00:09:11,McConnell
000256,2015-09-25 00:09:11,Murkland
005AFA,2015-09-25 00:09:11,Memorial Union
0044B1,2015-09-25 00:09:12,Fairchild
00091E,2015-09-25 00:09:13,Hubbard
002C79,2015-09-25 00:09:13,Williamson
003566,2015-09-25 00:09:14,Taylor
005D96,2015-09-25 00:09:14,Murkland
001698,2015-09-25 00:09:14,Paul
0004ED,2015-09-25 00:09:14,Service Building
004342,2015-09-25 00:09:14,Kingsbury
000269,2015-09-25 00:09:15,Sawyer
0009B3,2015-09-25 00:09:15,Scott
00365C,2015-09-25 00:09:15,Stoke
000910,2015-09-25 00:09:15,Alexander
007B99,2015-09-25 00:09:15,Mills
0003B0,2015-09-25 00:09:15,Hetzel
001491,2015-09-25 00:09:17,Handler
000B7B,2015-09-25 00:09:18,Mills
001F17,2015-09-25 00:09:18,Scott
001012,2015-09-25 00:09:18,Stoke
0029E7,2015-09-25 00:09:18,Scott
003274,2015-09-25 00:09:19,Peterson
0015EE,2015-09-25 00:09:19,Gables Building C
009C4E,2015-09-25 00:09:22,Hetzel
000344,2015-09-25 00:09:22,Stoke
000610,2015-09-25 00:09:23,Christensen
0001CE,2015-09-25 00:09:24,Babcock
00629F,2015-09-25 00:09:25,Alexander
001285,2015-09-25 00:09:25,Stoke
004D2A,2015-09-25 00:09:25,Babcock
001454,2015-09-25 00:09:25,Peterson
00017D,2015-09-25 00:09:26,Fairchild
0011DF,2015-09-25 00:09:27,Mills
0003AF,2015-09-25 00:09:28,Fairchild
0027CB,2015-09-25 00:09:29,Holloway Commons
0009A7,2015-09-25 00:09:29,Craft
001266,2015-09-25 00:09:29,Devine
004298,2015-09-25 00:09:29,Fairchild
004E8F,2015-09-25 00:09:30,Hubbard
0010EF,2015-09-25 00:09:31,Congreve
001AFB,2015-09-25 00:09:32,Stoke
00046D,2015-09-25 00:09:32,Philbrook
00003B,2015-09-25 00:09:32,Philbrook
002A14,2015-09-25 00:09:32,Holloway Commons
0014AA,2015-09-25 00:09:33,Dimond Library
004EA1,2015-09-25 00:09:35,Babcock
002301,2015-09-25 00:09:35,Alexander
00065E,2015-09-25 00:09:36,Philbrook
001C1F,2015-09-25 00:09:36,Paul
005CF0,2015-09-25 00:09:36,Hubbard
004EBA,2015-09-25 00:09:37,Philbrook
0014F7,2015-09-25 00:09:38,Holloway Commons
00091E,2015-09-25 00:09:39,Babcock
0066A6,2015-09-25 00:09:41,Fairchild
000582,2015-09-25 00:09:41,Gables Building B
0002BF,2015-09-25 00:09:41,Randall
003A80,2015-09-25 00:09:42,Kingsbury
003192,2015-09-25 00:09:43,Murkland
004D4A,2015-09-25 00:09:43,Randall
0000A4,2015-09-25 00:09:44,Gables South
001213,2015-09-25 00:09:44,Handler
0064B0,2015-09-25 00:09:44,Christensen
000BBF,2015-09-25 00:09:44,Engelhardt
000C6C,2015-09-25 00:09:46,Fairchild
001276,2015-09-25 00:09:46,Engelhardt
00531E,2015-09-25 00:09:46,Alexander
00222D,2015-09-25 00:09:48,Stoke
00102B,2015-09-25 00:09:48,Devine
0023DA,2015-09-25 00:09:49,Gables South
000588,2015-09-25 00:09:50,Haaland
001FC0,2015-09-25 00:09:50,Babcock
000582,2015-09-25 00:09:52,Gables Building A
000A8E,2015-09-25 00:09:54,Williamson
0017E9,2015-09-25 00:09:54,Hubbard
003949,2015-09-25 00:09:54,Gibbs
004298,2015-09-25 00:09:55,Hetzel
004CA0,2015-09-25 00:09:55,Gibbs
000D25,2015-09-25 00:09:55,Mills
004776,2015-09-25 00:09:55,Mills
001B89,2015-09-25 00:09:55,Gibbs
00091E,2015-09-25 00:09:56,Hubbard
0001B5,2015-09-25 00:09:56,Randall
0009A5,2015-09-25 00:09:56,Scott
000B7B,2015-09-25 00:09:57,Engelhardt
000910,2015-09-25 00:09:57,Hunter
00100C,2015-09-25 00:09:58,Devine
00629F,2015-09-25 00:09:59,Mills
0066A6,2015-09-25 00:10:01,Hetzel
0032E4,2015-09-25 00:10:01,Engelhardt
002F1D,2015-09-25 00:10:01,Williamson
002DB6,2015-09-25 00:10:03,Woodside
000910,2015-09-25 00:10:03,Engelhardt
001FDA,2015-09-25 00:10:03,Randall
004B41,2015-09-25 00:10:05,Stoke
0015B0,2015-09-25 00:10:06,Gables North
001746,2015-09-25 00:10:10,Hitchcock
000296,2015-09-25 00:10:10,Gables Building B
000AB5,2015-09-25 00:10:10,Hubbard
0015B0,2015-09-25 00:10:10,Gables Building B
004B93,2015-09-25 00:10:10,Hall House
00266F,2015-09-25 00:10:11,Fairchild
0002F0,2015-09-25 00:10:12,Gables Building C
00193B,2015-09-25 00:10:12,Hetzel
0011C5,2015-09-25 00:10:13,Gables Building A
002A62,2015-09-25 00:10:14,Gables South
0032CA,2015-09-25 00:10:14,Williamson
004C52,2015-09-25 00:10:14,Williamson
0009E4,2015-09-25 00:10:15,Peterson
0015B0,2015-09-25 00:10:16,Gables North
00677D,2015-09-25 00:10:17,Randall
0017D7,2015-09-25 00:10:17,Peterson
0003AF,2015-09-25 00:10:17,Hetzel
002C79,2015-09-25 00:10:18,Haaland
000910,2015-09-25 00:10:18,Hunter
001DE8,2015-09-25 00:10:21,Devine
000976,2015-09-25 00:10:22,Mills
000FF8,2015-09-25 00:10:23,Christensen
0002C5,2015-09-25 00:10:23,Gables Building A
0012C3,2015-09-25 00:10:25,Gables Building B
001F40,2015-09-25 00:10:25,Hitchcock
0015CB,2015-09-25 00:10:26,Devine
002C79,2015-09-25 00:10:26,Eaton House
001454,2015-09-25 00:10:26,Handler
001FB9,2015-09-25 00:10:26,Hubbard
00A284,2015-09-25 00:10:27,Gables North
0004ED,2015-09-25 00:10:29,New Hampshire
0005C8,2015-09-25 00:10:29,Paul
002436,2015-09-25 00:10:29,Morrill
0009A7,2015-09-25 00:10:29,Paul
000C6C,2015-09-25 00:10:30,Mills
001B06,2015-09-25 00:10:31,Memorial Union
000E08,2015-09-25 00:10:31,Gables North
00A42A,2015-09-25 00:10:32,Barton
000D57,2015-09-25 00:10:32,Memorial Union
00068F,2015-09-25 00:10:32,DeMeritt
002C0D,2015-09-25 00:10:32,Huddleston
0014AA,2015-09-25 00:10:32,Paul Creative Arts
0006B4,2015-09-25 00:10:34,Christensen
000099,2015-09-25 00:10:35,Craft
000CE1,2015-09-25 00:10:35,Craft
000A54,2015-09-25 00:10:36,Paul
004C73,2015-09-25 00:10:37,Peterson
002944,2015-09-25 00:10:37,Holloway Commons
002436,2015-09-25 00:10:38,New Hampshire
0003AF,2015-09-25 00:10:39,Fairchild
004C22,2015-09-25 00:10:40,Hitchcock
0015CB,2015-09-25 00:10:41,Randall
003C38,2015-09-25 00:10:43,Handler
004D2A,2015-09-25 00:10:44,Randall
000375,2015-09-25 00:10:44,Christensen
009C16,2015-09-25 00:10:45,Hunter
0026D2,2015-09-25 00:10:45,Babcock
004EC7,2015-09-25 00:10:46,Gables Building A
0003AF,2015-09-25 00:10:46,Hetzel
000582,2015-09-25 00:10:48,Gables South
00091E,2015-09-25 00:10:49,Christensen
0009A5,2015-09-25 00:10:50,McLaughlin
0073CD,2015-09-25 00:10:50,Nesmith
00189E,2015-09-25 00:10:51,New England
000A07,2015-09-25 00:10:52,Dairy Bar
000582,2015-09-25 00:10:53,Gables Building A
0004ED,2015-09-25 00:10:53,Nesmith
00080F,2015-09-25 00:10:53,Stillings
003749,2015-09-25 00:10:53,Dimond Library
00031F,2015-09-25 00:10:53,Dairy Bar
000018,2015-09-25 00:10:53,Philbrook
004C1D,2015-09-25 00:10:53,Scott
00A284,2015-09-25 00:10:55,Gables Building B
004298,2015-09-25 00:10:56,Mills
00517D,2015-09-25 00:10:56,Mills
000C6C,2015-09-25 00:10:56,Gibbs
001454,2015-09-25 00:10:57,Peterson
002C2D,2015-09-25 00:10:57,Babcock
004E6A,2015-09-25 00:10:58,Adams Tower
000194,2015-09-25 00:11:00,Christensen
002436,2015-09-25 00:11:02,Nesmith
000669,2015-09-25 00:11:03,Christensen
003477,2015-09-25 00:11:04,Stoke
008B6A,2015-09-25 00:11:04,Stoke
002CC1,2015-09-25 00:11:05,Holloway Commons
0004ED,2015-09-25 00:11:05,Field House
0003AF,2015-09-25 00:11:06,Fairchild
0058C7,2015-09-25 00:11:06,Randall
000572,2015-09-25 00:11:06,Gables Building B
001454,2015-09-25 00:11:06,Handler
0011DF,2015-09-25 00:11:07,Pettee
000F54,2015-09-25 00:11:07,Stoke
00A284,2015-09-25 00:11:08,Gables Building A
0014AA,2015-09-25 00:11:09,Dimond Library
000099,2015-09-25 00:11:09,Paul
0014D4,2015-09-25 00:11:09,Gables North
004D70,2015-09-25 00:11:10,Scott
001797,2015-09-25 00:11:13,Thompson
005B7A,2015-09-25 00:11:13,Stoke
0003AF,2015-09-25 00:11:13,Hetzel
0002F6,2015-09-25 00:11:13,Mills
005815,2015-09-25 00:11:13,Paul
0016FC,2015-09-25 00:11:14,Hitchcock
0014AA,2015-09-25 00:11:14,Paul Creative Arts
001B20,2015-09-25 00:11:15,Sawyer
00033F,2015-09-25 00:11:15,Devine
002F10,2015-09-25 00:11:16,Paul
001B17,2015-09-25 00:11:16,Philbrook
001B6C,2015-09-25 00:11:17,McConnell
00143A,2015-09-25 00:11:17,New England
00210D,2015-09-25 00:11:17,Babcock
00081D,2015-09-25 00:11:17,Gables North
0019C7,2015-09-25 00:11:17,Mills
00082A,2015-09-25 00:11:18,Engelhardt
006308,2015-09-25 00:11:18,Handler
0023FB,2015-09-25 00:11:18,Stillings
0016F7,2015-09-25 00:11:18,Hitchcock
0004ED,2015-09-25 00:11:18,New Hampshire
000976,2015-09-25 00:11:19,Alexander
004979,2015-09-25 00:11:19,Pettee
0014F7,2015-09-25 00:11:20,Huddleston
000A8B,2015-09-25 00:11:20,Babcock
0004B3,2015-09-25 00:11:21,Jessie Doe
000890,2015-09-25 00:11:21,Philbrook
001AD2,2015-09-25 00:11:21,Paul
000A8B,2015-09-25 00:11:21,Congreve
0058C7,2015-09-25 00:11:22,Lord
008DE1,2015-09-25 00:11:22,Holloway Commons
001D9C,2015-09-25 00:11:22,Gables Building A
000582,2015-09-25 00:11:22,Gables South
002F5A,2015-09-25 00:11:23,Fairchild
00517D,2015-09-25 00:11:23,Engelhardt
0064D3,2015-09-25 00:11:23,Paul
000730,2015-09-25 00:11:23,Engelhardt
004EC7,2015-09-25 00:11:24,Gables South
000B98,2015-09-25 00:11:24,Hall House
001704,2015-09-25 00:11:24,Hitchcock
0024F4,2015-09-25 00:11:25,Stoke
00064B,2015-09-25 00:11:26,Alexander
001E1B,2015-09-25 00:11:29,Kingsbury
0005F7,2015-09-25 00:11:30,Marston House
001B20,2015-09-25 00:11:30,Stoke
004B82,2015-09-25 00:11:31,Jessie Doe
000B98,2015-09-25 00:11:32,Eaton House
001F2B,2015-09-25 00:11:33,Handler
000976,2015-09-25 00:11:33,Hetzel
000C53,2015-09-25 00:11:34,Devine
008BA1,2015-09-25 00:11:34,Stoke
001E1B,2015-09-25 00:11:34,Randall
000630,2015-09-25 00:11:35,Gables North
00095F,2015-09-25 00:11:36,Adams Tower
001609,2015-09-25 00:11:37,Sawyer
001004,2015-09-25 00:11:37,Devine
0019C7,2015-09-25 00:11:37,Fairchild
002A22,2015-09-25 00:11:39,Peterson
001F40,2015-09-25 00:11:40,Holloway Commons
0002C5,2015-09-25 00:11:41,Gables North
005A34,2015-09-25 00:11:41,Stoke
0006FE,2015-09-25 00:11:42,Holloway Commons
0014F7,2015-09-25 00:11:42,Holloway Commons
001F3B,2015-09-25 00:11:42,Paul
0004ED,2015-09-25 00:11:43,Field House
003040,2015-09-25 00:11:43,Gables Building A
00689F,2015-09-25 00:11:43,Philbrook
001D65,2015-09-25 00:11:45,Handler
002F10,2015-09-25 00:11:45,Murkland
000C1F,2015-09-25 00:11:46,Memorial Union
0052AF,2015-09-25 00:11:47,Hetzel
009C16,2015-09-25 00:11:47,Devine
00001C,2015-09-25 00:11:47,Christensen
00653A,2015-09-25 00:11:47,Handler
001C0E,2015-09-25 00:11:47,Gables South
004D4A,2015-09-25 00:11:47,Devine
000092,2015-09-25 00:11:47,Stillings
004F6A,2015-09-25 00:11:49,Randall
006449,2015-09-25 00:11:51,Williamson
0017D2,2015-09-25 00:11:52,Congreve
00197B,2015-09-25 00:11:52,Congreve
00378D,2015-09-25 00:11:52,Kingsbury
000186,2015-09-25 00:11:53,Gibbs
006267,2015-09-25 00:11:54,Christensen
0017E9,2015-09-25 00:11:55,Handler
000C6C,2015-09-25 00:11:57,Mills
00525C,2015-09-25 00:11:58,Mills
00082A,2015-09-25 00:11:58,Mills
000B7B,2015-09-25 00:11:59,Paul Creative Arts
001012,2015-09-25 00:12:01,Scott
000E33,2015-09-25 00:12:01,Stillings
0055CD,2015-09-25 00:12:02,Gables Building C
000507,2015-09-25 00:12:02,Kingsbury
004EB6,2015-09-25 00:12:02,Parsons
001030,2015-09-25 00:12:03,Hubbard
0017D2,2015-09-25 00:12:03,Stoke
000C10,2015-09-25 00:12:04,Craft
00068F,2015-09-25 00:12:05,James
001D6B,2015-09-25 00:12:05,Philbrook
000850,2015-09-25 00:12:07,Engelhardt
004C1D,2015-09-25 00:12:08,Congreve
000CE1,2015-09-25 00:12:08,Stillings
004C2F,2015-09-25 00:12:09,Williamson
009C16,2015-09-25 00:12:10,Randall
0012C7,2015-09-25 00:12:10,Congreve
00675E,2015-09-25 00:12:10,Gables Building A
00500C,2015-09-25 00:12:13,Hubbard
007A1F,2015-09-25 00:12:13,Stoke
002D93,2015-09-25 00:12:17,Scott
004D2A,2015-09-25 00:12:18,Devine
003290,2015-09-25 00:12:19,Devine
005321,2015-09-25 00:12:19,Hunter
001F2B,2015-09-25 00:12:19,Peterson
001E1B,2015-09-25 00:12:20,Kingsbury
003ED0,2015-09-25 00:12:21,Adams Tower
004E65,2015-09-25 00:12:22,Stoke
00095F,2015-09-25 00:12:22,Jessie Doe
000507,2015-09-25 00:12:23,Parsons
00083C,2015-09-25 00:12:23,Craft
0004E9,2015-09-25 00:12:23,Woodside
0014AA,2015-09-25 00:12:23,Parsons
00071B,2015-09-25 00:12:23,Huddleston
0006CC,2015-09-25 00:12:23,Handler
000194,2015-09-25 00:12:24,Philbrook
000D2D,2015-09-25 00:12:24,Williamson
000092,2015-09-25 00:12:25,Lord
004D2A,2015-09-25 00:12:25,Randall
000AE9,2015-09-25 00:12:26,Kingsbury
0014BB,2015-09-25 00:12:26,Kingsbury
000370,2015-09-25 00:12:26,Huddleston
004D2A,2015-09-25 00:12:28,Devine
009C16,2015-09-25 00:12:29,Gibbs
0007ED,2015-09-25 00:12:29,Handler
004BF9,2015-09-25 00:12:29,Hubbard
0025C5,2015-09-25 00:12:31,Babcock
0014F7,2015-09-25 00:12:31,Huddleston
0000DE,2015-09-25 00:12:32,Babcock
005956,2015-09-25 00:12:32,Hunter
00517D,2015-09-25 00:12:32,Gibbs
0014BB,2015-09-25 00:12:32,Williamson
000018,2015-09-25 00:12:32,Williamson
000194,2015-09-25 00:12:33,Christensen
003279,2015-09-25 00:12:39,Woodside
00653A,2015-09-25 00:12:41,Peterson
004F17,2015-09-25 00:12:41,Fairchild
0026EE,2015-09-25 00:12:42,Gables Building A
001C75,2015-09-25 00:12:42,Hubbard
00186A,2015-09-25 00:12:44,Parsons
001F3B,2015-09-25 00:12:44,Holloway Commons
004F2B,2015-09-25 00:12:44,Thompson
004E2E,2015-09-25 00:12:45,Stillings
000479,2015-09-25 00:12:45,Sawyer
00080A,2015-09-25 00:12:46,Gables Building A
002F9F,2015-09-25 00:12:47,Philbrook
0020DD,2015-09-25 00:12:47,Stoke
